Title,Date,Content
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 02:43:40 PM IST",Top active call options for Jsw Steel at 31 Aug 14:43 were at strike price of₹800.0 (Expiry : 28 SEP 2023) &₹790.0 (Expiry : 28 SEP 2023) with prices₹16.25 (-10.96%) &₹20.05 (-12.25%) respectively.Top active put options for Jsw Steel at 31 Aug 14:43 were at strike price of₹750.0 (Expiry : 28 SEP 2023) &₹780.0 (Expiry : 28 SEP 2023) with prices₹7.55 (+11.03%) &₹18.3 (+11.25%) respectively.Disclaimer:The Futures & Options data is at a delay of 15 minutes.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 02:41:09 PM IST","JSW Steel's stock price is currently₹779.75, with a percent change of -0.79 and a net change of -6.2. This indicates a slight decrease in the stock price.Click here forJsw Steel Shareholdings"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 02:08:58 PM IST","JSW Steel stock is currently trading at a price of₹783.2, with a percent change of -0.35 and a net change of -2.75. This means that the stock has decreased in value by 0.35% and has seen a decrease of₹2.75."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 02:07:30 PM IST","JSW Steel is currently trading at a spot price of 784.75. The bid price is slightly higher at 785.3, with an offer price of 785.75. The stock has an offer quantity of 1350 and a bid quantity of 2700. The open interest for JSW Steel is at 3,562,650.Disclaimer :The futures data is at a delay of 15 minutes"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 01:42:53 PM IST","The current data of JSW Steel stock shows that the stock price is₹785.75 with a percent change of -0.03. This means that the stock price has decreased slightly by 0.03% compared to the previous trading session. The net change in the stock price is -0.2, indicating a small decrease of 0.2 points. Overall, the stock price of JSW Steel has experienced a minor decline in the current trading session.Click here forJsw Steel Key Metrics"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 01:26:06 PM IST",Top active call options for Jsw Steel at 31 Aug 13:26 were at strike price of₹800.0 (Expiry : 28 SEP 2023) &₹790.0 (Expiry : 28 SEP 2023) with prices₹19.0 (+4.11%) &₹23.8 (+4.16%) respectively.Top active put options for Jsw Steel at 31 Aug 13:26 were at strike price of₹750.0 (Expiry : 28 SEP 2023) &₹780.0 (Expiry : 28 SEP 2023) with prices₹6.0 (-11.76%) &₹14.8 (-10.03%) respectively.Disclaimer:The Futures & Options data is at a delay of 15 minutes.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 01:08:34 PM IST","The current data for JSW Steel stock shows that the price is at₹790.05, with a percent change of 0.52 and a net change of 4.1. This means that the stock has increased by 0.52% and the price has gone up by 4.1 points. Overall, this indicates a positive trend for JSW Steel stock."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 01:08:22 PM IST",JSW Steel stock's current day's low price is₹783.05 and the high price is₹791.8.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 12:50:03 PM IST","The current data for JSW Steel stock shows that the stock price is₹790.4. There has been a 0.57 percent change, with a net change of 4.45. This indicates that the stock has experienced a slight increase in price."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 12:41:05 PM IST","JSW Steel is a leading steel manufacturing company in India. The spot price of JSW Steel's stock is currently at 786.25. The bid price and offer price are 785.3 and 785.95 respectively, with bid and offer quantities at 1350. The open interest for JSW Steel is 3,667,950.Disclaimer :The futures data is at a delay of 15 minutes"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 12:02:28 PM IST",Top active call options for Jsw Steel at 31 Aug 12:02 were at strike price of₹800.0 (Expiry : 28 SEP 2023) &₹790.0 (Expiry : 28 SEP 2023) with prices₹18.8 (+3.01%) &₹23.5 (+2.84%) respectively.Top active put options for Jsw Steel at 31 Aug 12:02 were at strike price of₹750.0 (Expiry : 28 SEP 2023) &₹780.0 (Expiry : 28 SEP 2023) with prices₹6.15 (-9.56%) &₹15.45 (-6.08%) respectively.Disclaimer:The Futures & Options data is at a delay of 15 minutes.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 12:01:54 PM IST","The current data for JSW Steel stock shows that the price is₹787, with a percent change of 0.13 and a net change of 1.05. This means that the stock price has increased by 0.13% and has gained 1.05 points."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 11:46:57 AM IST","The current data for JSW Steel stock shows that the price is₹788.2, with a percent change of 0.29 and a net change of 2.25. This means that the stock price has increased by 0.29% from the previous trading session, with a net increase of₹2.25. Overall, this suggests that JSW Steel stock has experienced a slight positive movement in its price."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 11:20:50 AM IST","JSW Steel is currently trading at a spot price of 787.7. The bid price is 786.1, and the offer price is 786.45. The offer quantity is 1350, and the bid quantity is also 1350. The open interest for the stock is 3823200.Disclaimer :The futures data is at a delay of 15 minutes"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 11:09:47 AM IST",JSW Steel stock reached a low of₹783.05 and a high of₹790.55 on the current day.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 11:03:18 AM IST","The current price of JSW Steel stock is₹786.85. There has been a 0.11% increase in the stock's price, resulting in a net change of 0.9."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 10:49:21 AM IST","JSW Steel stock is currently priced at₹785. It has experienced a slight decrease in its price by 0.12%, resulting in a net change of -0.95. Overall, the stock is showing a small decline in value.Click here forJsw Steel Dividend"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 10:40:08 AM IST",Top active call options for Jsw Steel at 31 Aug 10:40 were at strike price of₹800.0 (Expiry : 28 SEP 2023) &₹830.0 (Expiry : 31 AUG 2023) with prices₹18.75 (+2.74%) &₹0.1 (-50.0%) respectively.Top active put options for Jsw Steel at 31 Aug 10:40 were at strike price of₹780.0 (Expiry : 28 SEP 2023) &₹750.0 (Expiry : 28 SEP 2023) with prices₹16.2 (-1.52%) &₹6.8 (-0.0%) respectively.Disclaimer:The Futures & Options data is at a delay of 15 minutes.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 10:08:23 AM IST","The current data for JSW Steel stock shows that the price is₹787.8. There has been a percent change of 0.24, indicating a slight increase in the stock price. The net change is 1.85, suggesting that the stock has increased by this amount. Overall, this data indicates a positive movement in JSW Steel stock."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 10:07:32 AM IST","JSW Steel is currently trading at a spot price of 787.25. The bid price stands at 785.1 with a bid quantity of 1350, while the offer price is 785.6 with an offer quantity of 1350. The open interest for the stock is 3,943,350.Disclaimer :The futures data is at a delay of 15 minutes"
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 09:42:26 AM IST","Based on the current data, the JSW Steel stock price is₹790.1. It has experienced a 0.53% increase, resulting in a net change of 4.15."
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 09:08:57 AM IST",The current data for JSW Steel stock shows that the price is₹785.95 with a percent change of 0.4 and a net change of 3.1. This means that the stock price has increased by 0.4% and has seen a net increase of 3.1 points.
"Jsw Steel share price Live :Jsw Steel closed today at ₹779.9, down -0.77% from yesterday's ₹785.95","31 Aug 2023, 08:24:50 AM IST","On the last day of trading, JSW Steel had a BSE volume of 106,832 shares. The closing price for the stock was₹782.85."
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 06:35:24 PM IST","The closing price of JSW Steel stock today was₹781.75, with a net change of₹8.85, representing a percentage change of 1.15. Yesterday's closing price was₹772.9."
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 05:06:28 PM IST",JSW Steel's stock reached a low price of₹775.9 and a high price of₹785.75 on the current day.
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 03:45:21 PM IST","As of the latest data, the stock price of JSW Steel is₹781.75, with a percent change of 1.15 and a net change of 8.85. This indicates that the stock price has increased by 1.15% or 8.85 points. Overall, JSW Steel's stock seems to be performing well with a positive upward movement."
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 03:25:40 PM IST","JSW Steel is currently trading at a spot price of 783.15. The bid price is slightly higher at 783.65, while the offer price is 784.15. There is a bid quantity of 1350 and an offer quantity of 1350. The open interest stands at 9,482,400.Disclaimer :The futures data is at a delay of 15 minutes"
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 03:20:09 PM IST","The 52-week low price for JSW Steel Limited stock is 614.20, while the 52-week high price is 835.00."
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 03:01:47 PM IST","The current price of JSW Steel stock is₹782. It has experienced a percent change of 1.18, indicating a slight increase. The net change is 9.1, which means the stock has increased by₹9.1."
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 02:43:00 PM IST",Top active call options for Jsw Steel at 29 Aug 14:43 were at strike price of₹780.0 (Expiry : 31 AUG 2023) &₹790.0 (Expiry : 31 AUG 2023) with prices₹7.6 (+49.02%) &₹3.65 (+35.19%) respectively.Top active put options for Jsw Steel at 29 Aug 14:43 were at strike price of₹770.0 (Expiry : 31 AUG 2023) &₹780.0 (Expiry : 31 AUG 2023) with prices₹2.0 (-66.39%) &₹4.65 (-57.92%) respectively.Disclaimer:The Futures & Options data is at a delay of 15 minutes.
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 02:41:46 PM IST","The current data for JSW Steel stock shows that the price is₹783, with a percent change of 1.31 and a net change of 10.1. This means that the stock price has increased by 1.31% and has gained 10.1 points.Click here forJsw Steel Shareholdings"
"Jsw Steel share price Live :Jsw Steel closed today at ₹781.75, up 1.15% from yesterday's ₹772.9","29 Aug 2023, 02:02:39 PM IST","JSW Steel stock is currently priced at₹781.4, with a percent change of 1.1 and a net change of 8.5. This means that the stock price has increased by 1.1% and has a net gain of 8.5 points."
